unit_id,proba_failure,needs_maintenance,days_to_maintenance,message
871,0.028924022,0,7,
875,0.00018407078,0,7,
882,0.0012651911,0,7,
882,0.066386804,0,7,
885,0.00010370884,0,7,
885,0.0010584763,0,7,
900,0.00088168046,0,7,
915,0.00039655724,0,7,
917,0.00105707,0,7,
922,0.00014329361,0,7,
927,0.012698844,0,7,
941,0.96473366,1,1,in 1 days machine 941.0 needs maintenance
942,0.00019033854,0,7,
942,0.00018839663,0,7,
946,0.012914102,0,7,
952,0.0007934629,0,7,
952,0.001642456,0,7,
952,0.042441748,0,7,
952,0.00029176756,0,7,
960,0.02286372,0,7,
960,0.00025299905,0,7,
963,0.005121153,0,7,
963,0.003609055,0,7,
974,0.07053102,0,7,
978,0.0018896718,0,7,
979,0.00024333586,0,7,
979,0.0011993176,0,7,
979,0.0036447106,0,7,
980,0.0013948473,0,7,
983,0.0010369894,0,7,
983,0.4821261,0,4,
985,0.00064151787,0,7,
987,0.0002863303,0,7,
987,0.0017486147,0,7,
990,0.0005169245,0,7,
990,0.0012690998,0,7,
992,0.00030594805,0,7,
1004,0.0001862794,0,7,
1004,0.00035768395,0,7,
1008,8.719082e-05,0,7,
1008,0.00041168008,0,7,
1010,0.000504878,0,7,
1012,0.79228055,1,2,in 2 days machine 1012.0 needs maintenance
1012,0.26648447,0,5,
1012,0.00080797315,0,7,
1012,0.001044281,0,7,
1020,0.7132145,1,3,in 3 days machine 1020.0 needs maintenance
1025,0.0004919598,0,7,
1025,0.008328584,0,7,
1029,0.008452058,0,7,
1029,0.00045708776,0,7,
1032,0.00032695156,0,7,
1032,0.0012540742,0,7,
1039,0.032649655,0,7,
1040,0.0012691244,0,7,
1040,0.0021904537,0,7,
1041,0.0002986581,0,7,
1046,0.04280415,0,7,
1053,0.00013615366,0,7,
1053,0.0034517203,0,7,
1060,0.00042092212,0,7,
1060,0.0007445889,0,7,
1065,0.9987374,1,1,in 1 days machine 1065.0 needs maintenance
1065,0.02766451,0,7,
1068,0.0009818784,0,7,
1075,0.038730513,0,7,
1083,0.0005315383,0,7,
1086,0.00028947642,0,7,
1086,8.750166e-05,0,7,
1089,0.0006535349,0,7,
1092,0.00024058689,0,7,
1092,0.000117844225,0,7,
1092,0.0031870203,0,7,
1093,0.0004985,0,7,
1105,0.00053351966,0,7,
1109,0.0005356404,0,7,
1109,0.00040798011,0,7,
1110,0.0002868415,0,7,
1110,0.00024206845,0,7,
1110,0.00021909876,0,7,
1128,0.0013147484,0,7,
1151,0.09217485,0,6,
1153,0.00089754973,0,7,
1170,0.0003728404,0,7,
1170,0.9608717,1,1,in 1 days machine 1170.0 needs maintenance
1184,0.00040645798,0,7,
1199,0.0061919307,0,7,
1199,0.0038585532,0,7,
1211,0.019376134,0,7,
1225,0.83921224,1,2,in 2 days machine 1225.0 needs maintenance
1225,0.0031157963,0,7,
1232,0.015795616,0,7,
1232,0.00025616953,0,7,
1236,0.00091813895,0,7,
1242,0.0006883184,0,7,
1248,0.0015971146,0,7,
1252,0.0053449133,0,7,
1252,0.0006242888,0,7,
1252,0.45539454,0,4,
1263,0.001764473,0,7,
1273,0.0021561813,0,7,
1282,0.00010875298,0,7,
1287,0.00097552006,0,7,
1291,9.4152005e-05,0,7,
1302,0.0005779317,0,7,
1302,0.15543516,0,6,
1302,0.0002310326,0,7,
1302,0.0005577232,0,7,
1302,0.016114013,0,7,
1304,0.00033418363,0,7,
1308,0.01706543,0,7,
1309,0.0004191857,0,7,
1309,0.0009368441,0,7,
1314,0.00022911732,0,7,
1315,0.00042458496,0,7,
1315,0.00019567134,0,7,
1321,0.0087471865,0,7,
1332,0.016325029,0,7,
1332,0.004324103,0,7,
1338,0.9463092,1,1,in 1 days machine 1338.0 needs maintenance
1339,0.0017326138,0,7,
1342,0.00016958077,0,7,
1346,0.0007512083,0,7,
1346,0.0020204594,0,7,
1362,0.0017221728,0,7,
1365,0.0018145017,0,7,
1369,0.01408982,0,7,
1371,0.00030645658,0,7,
1379,0.00053372263,0,7,
1379,0.00036252665,0,7,
1379,0.0001595245,0,7,
1379,7.974841e-05,0,7,
1380,0.0015575391,0,7,
1380,0.064723395,0,7,
1391,0.0043147616,0,7,
1391,0.0003821236,0,7,
1403,0.0029840174,0,7,
1403,0.008312602,0,7,
1403,0.07269167,0,7,
1404,0.040804993,0,7,
1404,0.1828584,0,6,
1406,0.013234368,0,7,
1426,0.00024507137,0,7,
1426,0.0012272222,0,7,
1427,0.0006383233,0,7,
1427,0.00097413943,0,7,
1476,0.0001801025,0,7,
1482,0.0014068855,0,7,
1503,0.00035337004,0,7,
1503,0.0010601114,0,7,
1519,0.15338424,0,6,
1525,0.0065169404,0,7,
1528,0.00040835267,0,7,
1539,0.007932022,0,7,
1569,0.00015830137,0,7,
1569,0.0026404457,0,7,
1572,0.0021393632,0,7,
1572,0.0011625107,0,7,
1585,0.00019048415,0,7,
1587,0.00036982205,0,7,
1617,0.0004709887,0,7,
1617,0.010727241,0,7,
1617,0.00011321311,0,7,
1625,0.0010651986,0,7,
1631,9.1506045e-05,0,7,
1637,0.0013586133,0,7,
1650,0.0021963678,0,7,
1650,0.0006448467,0,7,
1650,0.3425549,0,5,
1651,0.0016706199,0,7,
1653,0.000862482,0,7,
1665,0.00022526186,0,7,
1670,0.0025182792,0,7,
1671,0.0015006792,0,7,
1671,0.00022739953,0,7,
1679,0.0006798397,0,7,
1679,0.00047771633,0,7,
1682,0.00033053916,0,7,
1684,0.9877685,1,1,in 1 days machine 1684.0 needs maintenance
1686,0.007887804,0,7,
1686,0.00026052826,0,7,
1686,0.0015831784,0,7,
1692,0.00074174086,0,7,
1693,0.00028368505,0,7,
1695,0.42748368,0,4,
1702,0.00041747215,0,7,
1702,0.001235752,0,7,
1711,0.0011919701,0,7,
1725,0.0013611459,0,7,
1728,0.25018272,0,5,
1728,0.0003731841,0,7,
1729,0.9996557,1,1,in 1 days machine 1729.0 needs maintenance
1729,0.037390303,0,7,
1729,0.00430008,0,7,
1733,0.026211511,0,7,
1733,0.0004124889,0,7,
1734,0.00013158673,0,7,
1739,0.0006407095,0,7,
1740,0.0004693374,0,7,
1740,0.0007304229,0,7,
1751,0.0007345249,0,7,
1754,0.027475353,0,7,
1754,0.0042191106,0,7,
1756,0.00045572929,0,7,
1756,0.00012219114,0,7,
1759,0.00066070055,0,7,
1781,0.009881073,0,7,
1781,0.0021709113,0,7,
1781,0.0009601644,0,7,
1782,0.013982811,0,7,
1807,0.00023675668,0,7,
1810,0.051096063,0,7,
1810,0.26471424,0,5,
1810,0.000114975024,0,7,
1812,0.000454935,0,7,
1813,0.0016036907,0,7,
1822,0.00034086662,0,7,
1834,0.006167808,0,7,
1848,0.049159244,0,7,
1849,0.000626521,0,7,
1851,0.0011010272,0,7,
1854,0.00086950493,0,7,
1868,0.00036685212,0,7,
1868,0.00030517633,0,7,
1880,0.00541933,0,7,
1880,0.0012345739,0,7,
1895,0.013675327,0,7,
1905,0.011039409,0,7,
1915,0.0006284884,0,7,
1917,0.0011471808,0,7,
1939,8.6202796e-05,0,7,
1939,0.0003706052,0,7,
1947,0.00041212418,0,7,
1951,0.0029330114,0,7,
1958,0.0002960028,0,7,
1960,0.009783123,0,7,
1965,0.00027219404,0,7,
1969,0.0006861136,0,7,
1983,0.0009153033,0,7,
1991,0.0002828597,0,7,
1997,0.0001642238,0,7,
2000,0.001612394,0,7,
2002,0.0047816443,0,7,
2023,0.00036326612,0,7,
2024,0.20570812,0,6,
2024,0.0011025937,0,7,
2024,0.09966828,0,6,
2030,0.0025557836,0,7,
2034,0.0009453375,0,7,
2040,0.0002131719,0,7,
2040,0.006803986,0,7,
2044,0.0064691817,0,7,
2048,0.0116246855,0,7,
2048,0.00012744598,0,7,
2048,0.00048681424,0,7,
2052,0.005301535,0,7,
2054,0.006219686,0,7,
2054,0.0003034203,0,7,
2054,0.010706003,0,7,
2081,0.00013639314,0,7,
2081,0.00046314168,0,7,
2081,0.000100927624,0,7,
2082,0.0006675234,0,7,
2082,4.2058364e-05,0,7,
2088,0.00034620342,0,7,
2098,0.011706716,0,7,
2105,0.0003859477,0,7,
2105,0.00012866681,0,7,
2111,0.00047368268,0,7,
2111,0.0020465516,0,7,
2120,0.00053911033,0,7,
2120,0.0004393556,0,7,
2127,0.01956252,0,7,
2127,0.084904954,0,6,
2130,0.0051004644,0,7,
2130,0.0004858762,0,7,
2135,0.99611205,1,1,in 1 days machine 2135.0 needs maintenance
2135,0.011347764,0,7,
2161,0.0015830728,0,7,
2161,0.00014275506,0,7,
2162,0.00034624434,0,7,
2170,0.0033006947,0,7,
2182,0.00062673393,0,7,
2191,0.0007513694,0,7,
2193,0.05449862,0,7,
2193,0.0006102959,0,7,
2196,0.00014267926,0,7,
2196,0.0005890611,0,7,
2198,0.0002461852,0,7,
2200,0.0037635413,0,7,
2200,0.0010332046,0,7,
2213,0.00017631154,0,7,
2219,0.0014579257,0,7,
2219,0.0002098863,0,7,
2226,0.0005457618,0,7,
2226,0.46104065,0,4,
2226,0.0034738784,0,7,
2226,0.0002423206,0,7,
2249,0.0007730541,0,7,
2251,0.0003252246,0,7,
2257,0.0030225152,0,7,
2259,0.00014957675,0,7,
2259,0.00083223445,0,7,
2259,0.010148651,0,7,
2262,0.00073295337,0,7,
2263,0.004346992,0,7,
2264,0.8047469,1,2,in 2 days machine 2264.0 needs maintenance
2303,0.001084605,0,7,
2303,0.0021570812,0,7,
2315,0.00066845125,0,7,
2315,0.0042607468,0,7,
2325,0.0002339185,0,7,
2351,0.00042242592,0,7,
2351,0.0020989988,0,7,
2384,0.00032947012,0,7,
2384,0.000440676,0,7,
2384,0.0016287466,0,7,
2384,0.00067012664,0,7,
2389,0.0032031396,0,7,
2397,0.0004888689,0,7,
2397,0.00015373118,0,7,
2398,0.0011278017,0,7,
2398,0.0021443795,0,7,
2402,7.032083e-05,0,7,
2405,0.00075665273,0,7,
2415,0.0013997776,0,7,
2418,0.00021133655,0,7,
2431,0.0006991856,0,7,
2431,0.0003281388,0,7,
2444,0.001429774,0,7,
2444,0.00044752806,0,7,
2445,0.0032535843,0,7,
2445,0.0006669978,0,7,
2447,0.004068489,0,7,
2447,0.0007072476,0,7,
2449,0.00018158024,0,7,
2457,0.17844462,0,6,
2460,0.0007638828,0,7,
2460,0.00022322942,0,7,
2472,0.000105947984,0,7,
2472,0.00034510033,0,7,
2483,8.726368e-05,0,7,
2485,0.00021725132,0,7,
2492,0.0013478646,0,7,
2494,0.06822014,0,7,
2498,0.00059582404,0,7,
2498,0.0073622423,0,7,
2498,0.06900355,0,7,
2509,0.001329496,0,7,
2532,0.0015118942,0,7,
2535,0.0010743671,0,7,
2538,0.003259285,0,7,
2540,0.042629875,0,7,
2548,0.00032319975,0,7,
2555,0.0011213543,0,7,
2567,0.00039551785,0,7,
2568,0.00077956065,0,7,
2568,0.0003501546,0,7,
2570,0.0018343332,0,7,
2570,0.00036712168,0,7,
2607,0.0009438359,0,7,
2609,0.00071988895,0,7,
2641,0.00017671614,0,7,
2641,0.98980147,1,1,in 1 days machine 2641.0 needs maintenance
2658,0.0048956857,0,7,
2661,0.0054479726,0,7,
2661,0.000521301,0,7,
2661,0.00061430945,0,7,
2667,0.26212162,0,5,
2673,0.00013821955,0,7,
2694,0.00064017816,0,7,
2694,0.0001790797,0,7,
2694,0.0026860815,0,7,
2701,0.00028953492,0,7,
2704,0.0051968917,0,7,
2704,0.0031658227,0,7,
2743,0.0011924289,0,7,
2743,0.0001451187,0,7,
2743,0.012986598,0,7,
2748,0.00060266396,0,7,
2751,0.001493155,0,7,
2764,0.44778642,0,4,
2766,0.0036061464,0,7,
2774,0.0013938015,0,7,
2782,0.0053097866,0,7,
2782,0.0008937253,0,7,
2783,0.00014265586,0,7,
2784,0.19338217,0,6,
2784,0.00012834638,0,7,
2788,0.17613307,0,6,
2788,0.0005710514,0,7,
2788,0.00022875694,0,7,
2790,0.0001755436,0,7,
2791,5.0600305e-05,0,7,
2791,0.0012961143,0,7,
2791,0.00026432224,0,7,
2802,0.00097346073,0,7,
2804,0.0021072298,0,7,
2804,0.61116594,1,3,in 3 days machine 2804.0 needs maintenance
2804,0.00014954037,0,7,
2807,0.0013423057,0,7,
2810,0.011181131,0,7,
2810,0.0006579207,0,7,
2811,0.0003333277,0,7,
2811,0.0019500063,0,7,
2815,0.047756717,0,7,
2815,0.005766976,0,7,
2815,0.00714147,0,7,
2816,0.0009957829,0,7,
2839,0.0019693945,0,7,
2843,0.0003853115,0,7,
2843,0.0032303713,0,7,
2850,8.382856e-05,0,7,
2850,0.0021608626,0,7,
2853,0.0031238045,0,7,
2853,0.0011723071,0,7,
2857,5.0478222e-05,0,7,
2862,0.057639882,0,7,
2866,4.66752e-05,0,7,
2870,0.0024175306,0,7,
2879,0.1887152,0,6,
2885,0.0002917353,0,7,
2888,0.0006408237,0,7,
2888,0.007394662,0,7,
2904,0.00039059625,0,7,
2906,0.00014270633,0,7,
2912,0.00068086834,0,7,
2912,0.00246345,0,7,
2913,0.00023663977,0,7,
2918,0.00024780043,0,7,
2942,0.00038613795,0,7,
2942,0.00027023273,0,7,
2946,0.0031244904,0,7,
2947,0.989176,1,1,in 1 days machine 2947.0 needs maintenance
2947,0.09297345,0,6,
2947,0.0014488209,0,7,
2947,0.00031227147,0,7,
2950,0.0006213028,0,7,
2953,0.0131543465,0,7,
2971,0.00043151056,0,7,
2971,0.0013767285,0,7,
2989,0.0006537037,0,7,
2989,0.08730224,0,6,
3023,0.00024066443,0,7,
3023,0.0017982383,0,7,
3023,0.016393065,0,7,
3033,0.00056245335,0,7,
3035,0.0008108728,0,7,
3035,0.0033895047,0,7,
3035,0.054146796,0,7,
3038,0.0027983086,0,7,
3044,0.013168406,0,7,
3044,0.00023420481,0,7,
3046,0.00014685988,0,7,
3052,0.00090388337,0,7,
3053,0.00032376166,0,7,
3056,0.0003388778,0,7,
3066,4.6202014e-05,0,7,
3066,0.00067682745,0,7,
3066,0.0008043664,0,7,
3066,0.0012848722,0,7,
3081,0.0134057775,0,7,
3082,0.009525765,0,7,
3092,0.00038596516,0,7,
3097,0.0041745594,0,7,
3097,0.00027998103,0,7,
3099,0.0003449732,0,7,
3099,0.0077481354,0,7,
3105,0.0015380584,0,7,
3105,0.0013726511,0,7,
3105,0.00017922267,0,7,
3107,0.00043587314,0,7,
3118,0.020857224,0,7,
3119,0.0009959304,0,7,
3129,0.004512354,0,7,
3131,0.0014655378,0,7,
3131,0.00072864664,0,7,
3145,0.00022794526,0,7,
3151,0.00041110377,0,7,
3159,0.15889841,0,6,
3159,0.0006126828,0,7,
3177,0.004947617,0,7,
3182,0.0019994273,0,7,
3186,0.0007191696,0,7,
3195,0.004060909,0,7,
3202,0.0014664151,0,7,
3222,0.00020065796,0,7,
3222,0.00012365665,0,7,
3230,0.00046071547,0,7,
3233,0.0032132997,0,7,
3235,0.0009311146,0,7,
3235,0.0013346666,0,7,
3249,0.001090257,0,7,
3252,0.0017697352,0,7,
3253,0.9488351,1,1,in 1 days machine 3253.0 needs maintenance
3253,0.005689364,0,7,
3257,0.0039349496,0,7,
3257,0.26593748,0,5,
3257,0.0002479245,0,7,
3257,0.0027880378,0,7,
3258,0.003660714,0,7,
3268,0.0019282529,0,7,
3268,0.0010890622,0,7,
3268,0.00042045818,0,7,
3272,0.0016866471,0,7,
3296,0.00028181312,0,7,
3304,0.0013323696,0,7,
3304,0.049526516,0,7,
3310,0.016623458,0,7,
3312,0.67409706,1,3,in 3 days machine 3312.0 needs maintenance
3312,0.0009502088,0,7,
3319,0.0011702597,0,7,
3346,0.99909294,1,1,in 1 days machine 3346.0 needs maintenance
3346,0.0018709591,0,7,
3346,0.0009333716,0,7,
3346,0.013096966,0,7,
3347,0.006026723,0,7,
3347,0.020715715,0,7,
3387,0.0006531629,0,7,
3387,0.0014673197,0,7,
3393,0.0046351976,0,7,
3410,0.00012718412,0,7,
3410,0.00012274245,0,7,
3413,0.011604574,0,7,
3425,0.01044867,0,7,
3426,0.00061820855,0,7,
3426,0.0008892891,0,7,
3428,0.00975827,0,7,
3439,0.002915818,0,7,
3439,0.00016725421,0,7,
3452,0.001363804,0,7,
3452,0.0008705308,0,7,
3454,0.07322987,0,7,
3456,0.71158314,1,3,in 3 days machine 3456.0 needs maintenance
3460,0.00037862817,0,7,
3460,0.9731075,1,1,in 1 days machine 3460.0 needs maintenance
3464,0.0026196016,0,7,
3469,0.005257699,0,7,
3469,0.50679517,1,4,in 4 days machine 3469.0 needs maintenance
3469,0.00082333083,0,7,
3478,0.0003921429,0,7,
3478,7.887608e-05,0,7,
3500,0.007020433,0,7,
3500,0.0018259012,0,7,
3504,0.0005635744,0,7,
3504,0.006825458,0,7,
3504,0.00056905136,0,7,
3516,0.07964854,0,7,
3520,0.0065962486,0,7,
3524,0.005819002,0,7,
3528,0.00341936,0,7,
3532,0.00019343474,0,7,
3532,0.006147839,0,7,
3538,0.028637253,0,7,
3548,8.4289386e-05,0,7,
3558,0.010425322,0,7,
3562,0.0007579373,0,7,
3562,0.00042194035,0,7,
3572,3.9826107e-05,0,7,
3572,0.006323607,0,7,
3576,0.00043446873,0,7,
3583,0.004273675,0,7,
3583,0.476061,0,4,
3597,0.0004213676,0,7,
3598,0.0058390996,0,7,
3598,0.008628077,0,7,
3598,0.001908216,0,7,
3619,0.009374147,0,7,
3637,0.00116549,0,7,
3641,0.0066008307,0,7,
3641,0.002384186,0,7,
3641,0.005656386,0,7,
3644,0.0008049676,0,7,
3649,0.0006619778,0,7,
3652,0.09022275,0,6,
3652,0.040844396,0,7,
3656,0.00047332072,0,7,
3667,0.0047428966,0,7,
3669,0.00023418448,0,7,
3672,9.660942e-05,0,7,
3672,0.00027456225,0,7,
3672,0.00040114592,0,7,
3672,0.00035735455,0,7,
3672,0.0015186889,0,7,
3682,0.00062910083,0,7,
3682,0.00042510114,0,7,
3682,0.203676,0,6,
3687,0.0075814016,0,7,
3689,0.0013901705,0,7,
3723,0.0053381315,0,7,
3723,0.0016178787,0,7,
3725,0.000448387,0,7,
3726,0.00088232505,0,7,
3726,0.008816312,0,7,
3734,0.008527587,0,7,
3734,0.0006784035,0,7,
3764,0.0053471625,0,7,
3767,9.643399e-05,0,7,
3772,0.0023610215,0,7,
3772,0.02103463,0,7,
3778,6.641031e-05,0,7,
3786,0.0006245387,0,7,
3787,0.00050300197,0,7,
3793,0.0020403264,0,7,
3795,0.00010771398,0,7,
3808,0.00018066184,0,7,
3813,0.011334099,0,7,
3821,0.011083914,0,7,
3831,0.0004627787,0,7,
3837,0.00028924,0,7,
3840,0.0048005884,0,7,
3844,0.053588286,0,7,
3857,0.0017579567,0,7,
3859,0.0023912473,0,7,
3877,0.00013697194,0,7,
3877,0.0006576722,0,7,
3896,0.00014888788,0,7,
3896,0.00029048524,0,7,
3903,0.9972519,1,1,in 1 days machine 3903.0 needs maintenance
3903,0.00019661055,0,7,
3909,0.010039817,0,7,
3910,0.00016839581,0,7,
3910,0.0016915172,0,7,
3913,0.0024825968,0,7,
3917,0.0005925199,0,7,
3917,0.0016199372,0,7,
3927,0.00054950145,0,7,
3936,0.00017800649,0,7,
3936,0.00030371433,0,7,
3941,0.00050425035,0,7,
3945,0.0010634713,0,7,
3945,0.003502222,0,7,
3945,0.00090643705,0,7,
3947,0.0015780359,0,7,
3952,0.001422009,0,7,
3956,0.0003129107,0,7,
3956,0.00042853755,0,7,
3965,6.6675246e-05,0,7,
3967,0.00044760737,0,7,
3978,6.660922e-05,0,7,
3992,0.0025372948,0,7,
4002,0.105230756,0,6,
4002,0.0008416573,0,7,
4002,0.00020566159,0,7,
4014,0.00017650783,0,7,
4016,0.0035692793,0,7,
4027,0.9311135,1,1,in 1 days machine 4027.0 needs maintenance
4027,0.00030130817,0,7,
4029,0.00042761228,0,7,
4029,0.001351812,0,7,
4060,0.002629237,0,7,
4061,0.022756722,0,7,
4061,0.00038463424,0,7,
4081,0.0032007715,0,7,
4081,0.0006830895,0,7,
4081,0.00038191275,0,7,
4082,0.000875165,0,7,
4084,0.006546691,0,7,
4101,8.7357424e-05,0,7,
4101,0.017018294,0,7,
4101,0.0007201854,0,7,
4107,0.0016597416,0,7,
4107,0.00044208084,0,7,
4112,0.00047922874,0,7,
4121,0.008573711,0,7,
4121,2.941175e-05,0,7,
4131,0.0007641438,0,7,
4131,0.0007740363,0,7,
4133,0.0012387319,0,7,
4133,0.00087912864,0,7,
4142,0.0004907608,0,7,
4142,0.0013604065,0,7,
4144,0.17911159,0,6,
4161,0.0004981257,0,7,
4161,0.018613202,0,7,
4171,0.0002298045,0,7,
4177,9.001623e-05,0,7,
4177,0.39194307,0,5,
4180,0.004251023,0,7,
4193,0.0033303685,0,7,
4193,0.0009645678,0,7,
4193,0.00015397735,0,7,
4197,9.1731796e-05,0,7,
4197,0.32230204,0,5,
4197,0.0004641962,0,7,
4202,0.00030960087,0,7,
4213,0.0003707153,0,7,
4223,7.581549e-05,0,7,
4224,0.012336403,0,7,
4224,0.003561118,0,7,
4224,0.009241811,0,7,
4244,0.00095104345,0,7,
4244,0.00083582423,0,7,
4244,0.00042705052,0,7,
4256,0.0005158534,0,7,
4259,0.00039029474,0,7,
4265,0.00044454646,0,7,
4271,0.004260425,0,7,
4272,0.0006583005,0,7,
4275,0.00052328367,0,7,
4275,0.000996275,0,7,
4284,0.00014456736,0,7,
4284,0.0011203705,0,7,
4284,0.00107352,0,7,
4289,0.0011688743,0,7,
4289,0.4337898,0,4,
4292,0.00025024568,0,7,
4297,0.08064997,0,7,
4297,0.0015859455,0,7,
4306,0.0008980446,0,7,
4306,0.0017307007,0,7,
4306,0.0008635979,0,7,
4313,0.00089983473,0,7,
4320,0.009703518,0,7,
4328,0.0011441349,0,7,
4330,0.0013719773,0,7,
4331,0.0007529028,0,7,
4333,0.0030658452,0,7,
4340,0.00046013854,0,7,
4343,0.013805488,0,7,
4350,0.00068604556,0,7,
4350,0.008613699,0,7,
4350,0.009649383,0,7,
4352,4.069027e-05,0,7,
4352,0.0012244094,0,7,
4358,0.011867891,0,7,
4364,0.00016115795,0,7,
4368,0.0003457466,0,7,
4375,0.00095347356,0,7,
4382,0.000722312,0,7,
4385,0.000844092,0,7,
4393,0.6223979,1,3,in 3 days machine 4393.0 needs maintenance
4395,0.0021904723,0,7,
4405,0.00013427141,0,7,
4414,0.0004130152,0,7,
4428,0.9914396,1,1,in 1 days machine 4428.0 needs maintenance
4428,0.019700518,0,7,
4428,0.00017568225,0,7,
4430,0.009790424,0,7,
4432,0.00021251499,0,7,
4432,0.01257157,0,7,
4438,0.001333932,0,7,
4450,0.0018574081,0,7,
4450,0.0009933704,0,7,
4451,0.0019291433,0,7,
4454,0.49593738,0,4,
4454,0.00265454,0,7,
4454,0.19457614,0,6,
4455,0.0003714697,0,7,
4455,0.0002775135,0,7,
4459,0.00097517157,0,7,
4462,0.00175486,0,7,
4467,0.00078775303,0,7,
4475,0.0009546685,0,7,
4488,0.038672335,0,7,
4488,0.00011427887,0,7,
4496,0.00024507465,0,7,
4509,0.0023679673,0,7,
4539,0.0008517965,0,7,
4543,0.0005035856,0,7,
4545,0.00017961049,0,7,
4588,0.0006801912,0,7,
4588,0.009917822,0,7,
4592,0.10540049,0,6,
4601,0.00044765178,0,7,
4605,0.99505603,1,1,in 1 days machine 4605.0 needs maintenance
4605,0.00035725627,0,7,
4618,0.01392715,0,7,
4620,0.00021622962,0,7,
4620,0.022183236,0,7,
4626,0.0090503795,0,7,
4628,7.784935e-05,0,7,
4628,0.0006186418,0,7,
4628,0.00014718273,0,7,
4629,4.0500654e-05,0,7,
4629,0.0018978304,0,7,
4631,0.0008861349,0,7,
4633,0.00045367543,0,7,
4633,0.0029147312,0,7,
4637,0.0024512946,0,7,
