unit_id,product_id,engine_type,air_temp,process_temp,rpm,torque_nm,tool_wear,timestamp,target
9845,L47393,L,-1.3009178039236977,-1.0123276192125665,-0.7795125796577995,2.1600766100583852,-0.7445514396154062,2025-11-07 23:02:06.277625,1
3273,M21218,M,0.5974875990738095,0.5354595956047504,-0.7964077271494443,0.7436563314308898,-1.6174303384163455,2025-11-07 22:22:06.277625,0
5433,L50929,L,-0.4805393984779302,-1.0075296377023484,-1.4736456992027898,2.7877043744882353,-0.6211857782259864,2025-11-07 22:22:06.277625,1
3547,M21697,L,-0.2524449725960345,-0.003747489239670474,-0.7071594311503863,0.8941313016722243,-0.8161855981104366,2025-11-07 22:32:06.277625,0
8221,M19774,L,-0.6067261576068883,-0.10775331825702494,-1.014118369009619,1.4042776277883666,1.6023782193871596,2025-11-07 22:22:06.277625,1
4503,L53482,L,0.2650578389695433,0.20239674148598652,-1.3279831025564706,3.183052130722861,-0.8300128375595932,2025-11-07 22:42:06.277625,1
3809,L53929,L,1.624910115696483,1.0140167373571864,-1.5734104337633414,1.6425193343142057,1.8070984348830827,2025-11-07 22:52:06.277625,1
5438,M20534,M,0.09752726279742736,1.0746666804491714,-0.4115244506535067,0.14175645046555194,-0.470550612096123,2025-11-07 22:32:06.277625,0
3683,L55406,L,0.2475153636803477,0.9398649092380373,0.0960752328411357,0.5329913730930215,-0.784764235745499,2025-11-07 22:42:06.277625,0
5600,L55577,L,-1.3023616787764485,-0.9473598877173782,-0.5175068021523881,0.8138779842101795,-0.313443800271435,2025-11-07 22:22:06.277625,0
6055,L48395,H,1.6474043052542235,1.7486755365046878,1.6077182463251805,-1.5836898749684165,0.3778261717571923,2025-11-07 23:32:06.277625,0
2796,L49534,L,-0.9523894433829583,-1.4865669725617991,1.2395690253290663,-1.1824232876581913,-0.5019719744610606,2025-11-07 22:22:06.277625,0
2509,L56611,L,-1.0023854770106078,-1.5539678581673662,0.5813628423360135,-0.7711250356652106,1.4461524921650708,2025-11-07 22:22:06.277625,0
9577,L56436,M,-1.4023537460317193,-0.9473598877173782,-0.14377956265633265,-0.09900350192058306,-0.470550612096123,2025-11-07 22:42:06.277625,0
9001,M15546,L,-1.252365645148799,-1.0147607733229451,-0.9247021526480902,-0.008718519775782523,0.03219118574287868,2025-11-07 22:22:06.277625,0
6150,M19806,L,-0.7524053088724167,-0.27335103166186175,-0.42825850615333005,0.5129280437275106,0.11074459165522269,2025-11-07 22:32:06.277625,0
5508,L56769,L,0.8474677672120007,0.33325693878808776,-0.08799937765692141,-0.530365083279075,1.1476495496981636,2025-11-07 22:42:06.277625,0
1611,M18055,L,-0.028457971347692984,0.8667421836346633,-1.6235971197451369,2.267459017618274,1.5123709520793343,2025-11-07 22:52:06.277625,1
6843,M19072,L,1.3127476158775937,1.4768883580756644,-0.7920947147920071,1.4672362014311173,1.9666182585402745,2025-11-07 23:02:06.277625,1
2279,M16236,L,-0.8024013425000663,-0.61035545968962,0.2243696583397816,-0.38992177772049624,0.2364300411149731,2025-11-07 22:32:06.277625,0
5781,M20378,L,-1.3524425478870556,-1.2170777989458739,-0.7960764511446818,1.2748238944360653,1.6346273491961363,2025-11-07 22:32:06.277625,1
6161,M17735,L,1.102967101348396,0.39073712604776606,-1.0680524857854161,0.8520940311321319,0.8259204755600738,2025-11-07 22:42:06.277625,1
1143,L47703,M,1.262177969344109,0.15481774302662507,6.341489316518155,-2.9190908081568487,-0.32089553761649803,2025-11-07 22:22:06.277625,1
1971,M17385,L,-1.5523418469146397,-1.6887696293784618,6.594466785272546,-3.0784079126990056,-1.4131914830442511,2025-11-07 22:22:06.277625,1
9950,M15196,L,0.24421312695833372,-0.1951410649809736,-1.2871945096643471,2.5331727925961673,1.4168065099678917,2025-11-07 22:32:06.277625,1
1803,L48973,M,-0.5524211743618752,-0.27335103166186175,0.1574334363404881,-0.5504284126445864,1.508995216894946,2025-11-07 22:22:06.277625,0
1781,M19113,L,1.3474281034883828,0.395099716849722,-1.0013562354926386,0.44420905935634203,-1.531669370163867,2025-11-07 22:32:06.277625,1
9396,L49526,L,1.2011650951413582,0.1360761710627055,-1.0713603982765494,2.264849645136168,-0.04586891885662067,2025-11-07 22:22:06.277625,1
1932,L51953,M,0.6974796663290803,0.670261366815846,-0.6234891536512694,0.3223264147551537,-1.491744888956595,2025-11-07 22:32:06.277625,0
4205,H35163,L,0.25831141739003266,1.2240228778472915,-0.9477742159603223,1.8446379555286134,1.3759996233708318,2025-11-07 22:42:06.277625,1
7648,M17432,L,-1.1523735778935282,-0.8799590021118496,1.0722284703308325,-1.16235995829268,-0.062072901351934134,2025-11-07 22:52:06.277625,0
2719,M18870,L,1.1917364501218863,0.1348988318346594,-1.0768995044081882,2.236389694155377,-0.028859262916772155,2025-11-07 22:22:06.277625,1
1173,L54171,L,1.2974320698607618,0.670261366815846,-0.009907118657745668,-0.45011176581703016,-0.26631175672402857,2025-11-07 22:22:06.277625,0
9946,M15562,L,1.0474519017225707,0.33325693878808776,-0.8354538566490322,0.964352954451514,0.9591213755085379,2025-11-07 22:32:06.277625,0
146,L49659,L,0.3475074309356185,-0.20595014605633308,-0.1772476736559794,1.2452395655686714,0.8648572884137251,2025-11-07 22:22:06.277625,0
7281,M18516,L,-0.3301537825989674,-0.5129139655796073,-0.9599245085195539,1.9860167773841761,1.3350402810718247,2025-11-07 22:22:06.277625,1
17,M15018,M,-1.252365645148799,-0.3407519172674287,0.07934117734131232,0.24207309729310825,-0.7533428733805614,2025-11-07 22:22:06.277625,0
9840,L55342,H,0.6474836327014591,0.670261366815846,0.2299476768397227,-0.33976345430671806,1.19478159324557,2025-11-07 22:22:06.277625,0
2613,L56584,M,-0.9023934097553371,-0.8799590021118496,-0.6290671721512106,0.2621364266586198,-1.334638077131907,2025-11-07 23:02:06.277625,0
3528,L50309,M,0.1569775805193641,0.759179145475,-0.8883055000815057,2.5186694749733034,0.4270027540111989,2025-11-07 22:22:06.277625,1
7750,M15016,L,-1.3523577124040698,-1.0821616589285121,-0.2664959696550374,0.6533713492860893,-1.2403739900370943,2025-11-07 22:42:06.277625,0
3015,L52047,L,1.2974320698607618,1.209468451660267,0.49211454633695556,-0.8212833590789884,-1.334638077131907,2025-11-07 22:22:06.277625,0
9383,M23334,L,1.1133418871404948,0.20157496834193017,-1.024848294582824,1.0400241489112745,-1.1036087497698073,2025-11-07 22:52:06.277625,1
4867,L47873,L,0.39750346456326807,0.40065782439365477,0.7096572678346594,-0.37989011303774045,0.5663543459468179,2025-11-07 22:52:06.277625,0
8866,M18904,L,1.191016560987551,0.1288893819670209,-1.0456269137111962,0.5138946875952032,0.9464384338095098,2025-11-07 22:32:06.277625,1
2484,L53941,L,0.3851120446077387,0.12114720883213265,-0.8912340416484434,1.5969832554338956,1.530184351427813,2025-11-07 22:32:06.277625,1
2062,M20682,L,-1.4427243522109736,-1.3757334371070342,0.2588230875566676,-0.44201143555391087,1.6351431968026948,2025-11-07 22:42:06.277625,1
5436,L54757,L,1.67412783655453,1.146719983299705,-1.0390466355164345,1.3702715394080012,1.351081965723365,2025-11-07 22:22:06.277625,1
9176,L53895,L,0.19751933005269812,-0.003747489239670474,0.23552569533966383,-0.9717583293203229,-1.0361351346649998,2025-11-07 22:32:06.277625,0
2751,M24369,M,0.5474915654461884,0.737662252421413,-0.5732869871517993,0.18188310919657433,0.7548825201364435,2025-11-07 22:52:06.277625,0
1016,M23534,M,-1.3023616787764485,-0.7451572309007539,-1.2036030776451463,1.736791135023697,0.8648572884137251,2025-11-07 22:22:06.277625,0
4750,L51067,L,-1.252365645148799,-1.216963430139608,-0.6681133016507984,0.8540046429412019,0.0007698233779410749,2025-11-07 22:22:06.277625,0
4965,L48194,H,-0.05246083808549298,-0.3407519172674287,0.04587306634166558,-0.14916182533436123,0.6291970706766932,2025-11-07 22:32:06.277625,0
8284,L48889,L,0.7474756999567299,0.5354595956047504,-0.87449998614862,1.2452395655686714,0.8962786507786628,2025-11-07 22:32:06.277625,0
3314,L47845,L,1.9473805070200358,2.018279078926879,1.228412988329184,-1.16235995829268,-0.5333933368259982,2025-11-07 22:32:06.277625,0
5616,M21776,M,-1.4559760649821745,-1.0541646815521135,-1.295278864604876,2.227857630286992,1.4687689150664613,2025-11-07 22:32:06.277625,1
7754,H29525,L,0.14752329642507697,1.209468451660267,-0.7015814126504452,0.6032130258723112,1.1633602308806323,2025-11-07 22:32:06.277625,0
8412,M18040,L,1.4974162043713033,1.5464728796880252,-0.29438606215474306,0.24207309729310825,0.06361254810781627,2025-11-07 22:22:06.277625,0
6145,L49910,M,0.3475074309356185,-0.27335103166186175,-0.07684334065703917,-0.34979511898947385,-0.5805253803734046,2025-11-07 22:32:06.277625,0
2467,L50081,L,1.2675789171708576,0.18536451081727157,-1.1759904463518183,1.5350791016213865,-0.46512888744418024,2025-11-07 22:22:06.277625,1
6808,M24717,M,0.9474598344672714,0.602860481210279,-0.6569572646509162,0.6232763552378227,-1.2875060335845006,2025-11-07 22:22:06.277625,0
6,H34076,M,1.0709564170766896,0.8711217395387096,-1.558007583995064,2.6106054741307037,1.182607485912723,2025-11-07 22:32:06.277625,1
3814,L57010,L,-1.1401774169342704,-1.1063500541050484,5.922562146712795,-2.7948310871072053,0.09278583455774153,2025-11-07 22:22:06.277625,1
4938,L54700,M,0.19751933005269812,0.13105428197142516,-0.8856560231485022,0.7336246667481341,-1.6174303384163455,2025-11-07 22:32:06.277625,0
9876,L52944,M,0.997455868094921,0.4680587099991834,3.4484643513057516,-2.225716414664777,-1.42890216422672,2025-11-07 22:32:06.277625,0
7554,L51540,L,-0.10245687171311416,0.602860481210279,0.034717029341783334,0.07153479768626296,0.9119893319611315,2025-11-07 22:32:06.277625,0
9261,M19075,L,0.9730227867446474,0.648809876183489,0.12225829287612783,-0.1280688903657479,1.6473586768361264,2025-11-07 22:42:06.277625,1
1726,M20296,L,1.0857969719222211,0.5197526445483184,-0.9600131157252303,0.9342579604032467,-1.0940190634413707,2025-11-07 22:42:06.277625,1
9513,M19093,L,-0.05246083808549298,0.9398649092380373,0.3191959728387807,-1.112201634878902,0.8177252448663187,2025-11-07 22:22:06.277625,0
4014,L50376,L,1.1474439689778415,1.209468451660267,0.19647956584007595,0.28219975602413067,1.6818127099021027,2025-11-07 22:22:06.277625,0
1884,M16960,M,1.6974003388818448,1.8160764221102164,-1.0139504486471482,1.5361578413685846,-1.2089526276721567,2025-11-07 22:32:06.277625,0
7857,M23453,L,-0.2524449725960345,0.4680587099991834,0.28014984333919285,-0.6507450594721428,-1.6174303384163455,2025-11-07 22:22:06.277625,0
5639,L50983,M,-0.8024013425000663,-0.47555368847852436,-0.2386058771553318,0.5630863671412888,0.3306941282097859,2025-11-07 22:22:06.277625,0
3679,L55594,H,0.44749949819088924,-0.3407519172674287,-0.38921237665374214,0.3423897441206646,0.2835620846623795,2025-11-07 22:32:06.277625,0
8182,M18813,H,0.6474836327014591,0.5354595956047504,-0.5844430241516816,-0.04884517850680491,-1.4131914830442511,2025-11-07 22:22:06.277625,0
7890,M14872,M,0.33990720527473206,-0.2770768686073289,2.5404592172164255,-2.0200922797310414,1.4980611035163283,2025-11-07 22:42:06.277625,1
4066,M15853,M,-0.6024172079894964,-0.27335103166186175,-0.8633439491487378,0.8239096488929353,-1.0832671782124061,2025-11-07 22:22:06.277625,0
7792,L53758,M,1.6974003388818448,1.8834773077157834,0.46422445383725,-0.49023842454805255,-0.014940857804527726,2025-11-07 22:32:06.277625,0
7819,L49972,L,-0.15245290534076375,-0.3407519172674287,-1.0418405411468539,0.9743846191342698,1.19478159324557,2025-11-07 22:22:06.277625,0
4805,H30675,L,-0.5024251407342256,-1.2843643157451365,-1.6554225761403776,2.0979310636029,0.1421659540201603,2025-11-07 22:42:06.277625,0
1719,H34769,L,-0.5024251407342256,0.19845516757699214,-0.5677089686518582,0.7837829901619122,-0.14062630726427813,2025-11-07 22:32:06.277625,0
4381,H29550,L,-0.4098009144114419,0.18710343269911733,-1.0379652838758466,0.8886402819366876,2.0315820787913474,2025-11-07 22:32:06.277625,1
5323,L54642,M,1.1974400026054626,0.737662252421413,-0.3278541731543898,0.5731180318240445,1.4461524921650708,2025-11-07 22:32:06.277625,0
7016,L51403,L,-0.20244893896838492,0.5354595956047504,-0.22744984015544953,0.6934980080171117,0.12645527283769148,2025-11-07 22:42:06.277625,0
5171,H37437,L,1.789891789544593,1.2701390486149042,-1.7150989934560665,2.746989006233961,0.5019199944770711,2025-11-07 22:22:06.277625,1
1424,L54480,L,-1.0023854770106078,-1.1715351408301333,-1.0115183255112317,1.752038990259225,1.625820143733963,2025-11-07 22:22:06.277625,1
9264,L51594,L,-0.40243307347895485,0.4680587099991834,-0.021063155657627917,0.2621364266586198,-1.42890216422672,2025-11-07 22:32:06.277625,0
5162,L54103,L,1.2474360362331123,0.3900440499940467,-1.2224263907760404,1.5654407040506024,-0.25000001992230736,2025-11-07 22:32:06.277625,1
5647,L54671,H,-0.5524211743618752,0.0636533963658965,-0.45057058015309454,0.4326747262654651,0.7548825201364435,2025-11-07 22:22:06.277625,0
1663,H33728,M,0.14752329642507697,1.1420675660547,-0.919124134148149,0.793814654844668,1.7917874781793846,2025-11-07 22:22:06.277625,1
6495,L52603,L,1.847388439764765,2.018279078926879,1.5184699503261225,-1.5736582102856609,1.58754862280729,2025-11-07 22:42:06.277625,0
9850,M20389,L,0.997455868094921,0.2658560531825208,-0.5063507651525058,0.3423897441206646,0.9277000131436004,2025-11-07 22:22:06.277625,0
2201,M22228,L,-1.0523815106382575,-1.4865669725617991,-0.9247021526480902,1.024542942548048,0.3464048093922547,2025-11-07 22:32:06.277625,0
8761,M18020,L,0.49749553181853884,0.602860481210279,-0.6179111351513282,0.5329913730930215,-0.9575817287526558,2025-11-07 22:22:06.277625,0
3579,M23975,L,-0.7336855930323218,-0.3383780184695173,-1.057395830110353,1.60280005850359,1.5137709944363207,2025-11-07 22:22:06.277625,1
3286,M17283,L,-0.5945584364622132,-0.6966917726113397,-0.792490296049178,2.614209625045073,1.3018138832557375,2025-11-07 22:42:06.277625,1
1231,M23748,L,0.3475074309356185,0.602860481210279,1.0276043223313036,-0.9015366765410335,-0.549104018008467,2025-11-07 22:32:06.277625,0
6227,L56190,L,-0.8024013425000663,-1.2843643157451365,-0.9135461156482079,1.0847329306445812,-0.21917971317662216,2025-11-07 22:22:06.277625,0
824,M20596,M,1.3474281034883828,0.2776399937171663,-1.2825524574976157,1.4910487325178459,-1.4009974070576376,2025-11-07 22:22:06.277625,1
7877,M20317,M,0.07214123885993512,0.8061946563781206,3.368340198640253,-2.1864064005407817,1.8912071744707042,2025-11-07 22:22:06.277625,1
2262,L47962,L,0.9596473478876761,0.33157720250269723,-0.8549377936343827,1.5486076040093784,0.33526420325331224,2025-11-07 22:32:06.277625,1
1225,M16486,L,-1.0603296622331566,-0.6722755054321236,1.8082491015684112,-1.4348096950706868,1.4697472520562185,2025-11-07 22:22:06.277625,1
7935,L52372,L,1.6974003388818448,1.7486755365046878,-0.42825850615333005,-0.24947847216191754,0.1578766352026291,2025-11-07 22:42:06.277625,0
8735,M14995,L,0.8974638008396503,0.4680587099991834,-0.43383652465327116,0.42264306158271003,-0.9261603663877183,2025-11-07 22:32:06.277625,0
2100,L53379,L,-0.5283279928623814,-0.6669294746263674,-0.751468177061266,2.5762281164753076,1.3224220432460814,2025-11-07 22:42:06.277625,1
351,L55900,L,0.44749949819088924,0.4680587099991834,-1.0027944116472658,0.6032130258723112,0.6763291142240996,2025-11-07 22:42:06.277625,0
